"ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hugo_symbol"
"ENSG00000254162.1",122.118932946841,1.34973590007894,0.258915697706119,5.21303231915644,1.85778514127082e-07,1.10806125117886e-06,"ENSG00000254162"
"ENSG00000254242.3",43.3473774366372,-1.08943157046977,0.31602166609622,-3.44733189950992,0.000566152603003761,0.00175342624177148,"ENSG00000254242"
"ENSG00000254287.1",172.680684461545,2.20464673572729,0.382135230701082,5.76928416592877,7.96089660478463e-09,5.9304038149163e-08,"ENSG00000254287"
"ENSG00000254288.2",41.6016861740553,-2.03705019707693,0.385418031925906,-5.28530070816339,1.25498432406922e-07,7.7149712530622e-07,"ENSG00000254288"
"ENSG00000254317.1",17.7952110868645,1.89108204592064,0.552461204304779,3.42301329249063,0.000619310487487466,0.00189890283989379,"ENSG00000254317"
"ENSG00000254361.3",33.6694438172537,1.12560788588674,0.382530351304391,2.94253222534767,0.00325539902256827,0.00836298953336009,"ENSG00000254361"
"ENSG00000254452.1",950.696283617263,-2.32924679194068,0.993303960871339,-2.34494865992222,0.0190296997398349,0.0395746096032445,"ENSG00000254452"
"ENSG00000254461.1",27.1829817548663,1.60373543046871,0.548508492136436,2.92381148780792,0.00345774080350142,0.00882715405252868,"ENSG00000254461"
"ENSG00000254639.2",22.7278151151817,-2.98217139046485,0.66093509324914,-4.51204879408743,6.42044126581176e-06,2.93539594197278e-05,"ENSG00000254639"
"ENSG00000254665.1",53.0879759720816,-5.00837361049492,1.99469594191692,-2.5108456408057,0.0120442349243707,0.0264556807831381,"ENSG00000254665"
"ENSG00000254721.2",339.183540105149,-1.65720746261984,0.400939498382919,-4.13331056008136,3.57575038257539e-05,0.000142649808933223,"ENSG00000254721"
"ENSG00000254783.1",115.817900564318,1.8496400114229,0.307141837685222,6.0221037464734,1.72164475872275e-09,1.41595397223137e-08,"ENSG00000254783"
"ENSG00000254810.3",15.736339676606,4.44057468644252,0.87959720369013,5.04841837583521,4.45482728663518e-07,2.49286819541183e-06,"ENSG00000254810"
"ENSG00000254928.2",155.711589413433,-9.18310731647859,1.56804946255235,-5.85638880391631,4.73040054142199e-09,3.63854466637135e-08,"ENSG00000254928"
"ENSG00000254943.2",20.9194716608527,-3.82125984742747,0.947237056860436,-4.03411143995234,5.48093033605874e-05,0.000210997964744985,"ENSG00000254943"
"ENSG00000255050.1",74.17276223681,-3.04153011624249,0.625916616583611,-4.85932157040953,1.17788683265796e-06,6.14336078189237e-06,"ENSG00000255050"
"ENSG00000255148.2",13.76716852,2.51366763397727,0.682700679392932,3.6819468763565,0.000231459647557634,0.000779679590896367,"ENSG00000255148"
"ENSG00000255182.2",187.970860330369,-1.36839781187836,0.284784078233201,-4.80503622382223,1.54723489768746e-06,7.89380342685915e-06,"ENSG00000255182"
"ENSG00000255252.4",21.5709794027099,2.00902246938988,0.500607090073619,4.01317222473703,5.99081702234886e-05,0.000228431911529698,"ENSG00000255252"
"ENSG00000255330.9",20.3351427500086,3.98919237539853,0.965952651703992,4.12980115367082,3.63077124162888e-05,0.000144653517443807,"ENSG00000255330"
"ENSG00000255422.5",109.089278792152,-5.07542017972339,0.520247888680051,-9.75577275786839,1.74268350710796e-22,7.04133505256597e-21,"ENSG00000255422"
"ENSG00000255462.2",25.1001433182099,-1.65493816893044,0.592983878961249,-2.79086536353982,0.00525673336212516,0.0127898514133353,"ENSG00000255462"
"ENSG00000255491.5",19.7147481100528,1.13490390826442,0.448443532586564,2.53076212676866,0.0113815006355497,0.0251872044305298,"ENSG00000255491"
"ENSG00000255621.2",20.0663882783035,-2.60502384639986,0.564893161645758,-4.61153369038915,3.99708857800689e-06,1.90443827289556e-05,"ENSG00000255621"
"ENSG00000255671.2",126.932430567605,4.62769188238425,0.634170114707647,7.29724055905351,2.9372936672045e-13,4.15990475804151e-12,"ENSG00000255671"
"ENSG00000255730.5",426.903656833934,-1.18603266469312,0.385168454424865,-3.07925701356854,0.00207517573281562,0.00563027190043192,"ENSG00000255730"
"ENSG00000255775.2",32.1730878462488,-4.09207485057016,0.752637654551639,-5.43697863882174,5.41916321396772e-08,3.52484207178192e-07,"ENSG00000255775"
"ENSG00000255959.2",47.9584316947759,-3.36365301455811,0.508242689594412,-6.61820245214421,3.63592861398278e-11,3.89938496591247e-10,"ENSG00000255959"
"ENSG00000256006.1",18.1763571738828,2.92711210295292,0.619700095990841,4.72343335411744,2.31895976347545e-06,1.14840251266015e-05,"ENSG00000256006"
"ENSG00000256028.2",493.496547027452,-1.03901927244132,0.193564871595188,-5.36780906514003,7.96988595669225e-08,5.03970557405925e-07,"ENSG00000256028"
"ENSG00000256029.6",90.1897792140128,-2.61078629453844,0.670822713786476,-3.89191695642176,9.94552891798637e-05,0.000362837578383151,"ENSG00000256029"
"ENSG00000256116.2",128.193195147237,-1.14220101705671,0.445724423370493,-2.56257220194394,0.0103899981770959,0.0232763138007787,"ENSG00000256116"
"ENSG00000256249.1",474.5274195967,-2.50187879828785,0.535393118559891,-4.67297526164969,2.96867535785165e-06,1.44584027664445e-05,"ENSG00000256249"
"ENSG00000256440.2",16.030440089025,1.89347677110402,0.654278494945331,2.89399206260361,0.0038037777732862,0.00960791043169909,"ENSG00000256440"
"ENSG00000256664.1",103.441339970666,4.98239272934938,1.61902687753917,3.07739963954293,0.00208815140427128,0.00566092840265629,"ENSG00000256664"
"ENSG00000256705.3",37.5213317754279,-1.34690756784011,0.43981929364737,-3.06241128412162,0.00219561547884033,0.00591832170981284,"ENSG00000256705"
"ENSG00000256706.3",43.0845123013106,-2.3898320163274,0.47599667488254,-5.02069056872535,5.14860422494371e-07,2.85072752553278e-06,"ENSG00000256706"
"ENSG00000256950.2",22.5787922973692,-1.63508627020214,0.550695633131521,-2.96912881059952,0.00298645379212607,0.00773258936186702,"ENSG00000256950"
"ENSG00000257060.10",39.7033320138713,1.21270067529732,0.430931212327226,2.81413979912985,0.00489079539442372,0.0120182691275594,"ENSG00000257060"
"ENSG00000257176.4",76.2215694005347,1.31728751429395,0.291313773270488,4.52188545534657,6.12912258888379e-06,2.81527537181201e-05,"ENSG00000257176"
"ENSG00000257327.2",71.4667383395538,1.36560498253558,0.531426361580969,2.56969748070639,0.0101787358581869,0.0228637061180238,"ENSG00000257327"
"ENSG00000257341.5",37.3471535392588,-1.52250237494582,0.617571704100856,-2.46530461942469,0.0136896812370641,0.0295401675552752,"ENSG00000257341"
"ENSG00000257607.1",211.089110169333,-10.8298516732299,0.903969747833628,-11.980325336311,4.50552082390121e-33,4.5706865113542e-31,"ENSG00000257607"
"ENSG00000257681.1",26.5116895591826,-1.31908560825579,0.463541700480299,-2.84566762146537,0.00443184273889183,0.0110071941598388,"ENSG00000257681"
"ENSG00000257921.6",224.727788394994,1.66407564298131,0.650165527544912,2.55946458629546,0.0104833536331205,0.0234521133660864,"ENSG00000257921"
"ENSG00000258050.2",41.1503582839317,2.76143729472748,0.822454263974748,3.35755727179532,0.000786344512597064,0.00235813565646496,"ENSG00000258050"
"ENSG00000258053.2",107.75897736053,2.21762102052064,0.304069419377158,7.29314057646149,3.02811838302127e-13,4.28596612092657e-12,"ENSG00000258053"
"ENSG00000258077.3",52.2001040724263,1.26386080498944,0.413882103070442,3.05367348724025,0.00226057971872516,0.0060692097695941,"ENSG00000258077"
"ENSG00000258199.2",85.7935780390561,-2.9833760827626,0.790182799395588,-3.77555179009792,0.000159653847231511,0.000558906692389102,"ENSG00000258199"
"ENSG00000258323.1",20.5446651704398,1.54598124022485,0.478307610148132,3.23219034659738,0.00122845196476894,0.00352133386990583,"ENSG00000258323"
"ENSG00000258365.1",16.2014258256126,1.29304858704642,0.462851376928807,2.79365829183934,0.00521155159183354,0.0126982213149335,"ENSG00000258365"
"ENSG00000258422.7",12.8095986200304,3.64971101595781,0.93506205448442,3.90317519404657,9.49389296357788e-05,0.000347379486037292,"ENSG00000258422"
"ENSG00000258465.8",109.649039712862,1.97559959077824,0.466952599396598,4.2308354067011,2.32824994617511e-05,9.62954400310428e-05,"ENSG00000258465"
"ENSG00000258471.2",53.9330775547416,-1.16875631681733,0.349148844331383,-3.34744432293766,0.000815603694281526,0.00243598995725707,"ENSG00000258471"
"ENSG00000258504.2",519.536954482684,-2.25222969005015,0.358754466806076,-6.27791400090799,3.4314561508539e-10,3.17453342613439e-09,"ENSG00000258504"
"ENSG00000258521.1",43.4163722946925,3.37723667124951,0.464368020491986,7.2727589373433,3.52218547426811e-13,4.9204431474749e-12,"ENSG00000258521"
"ENSG00000258525.2",26.0874248037389,3.04441315292381,0.643658104969683,4.72986066580675,2.24673981355076e-06,1.11637983966574e-05,"ENSG00000258525"
